Delivery_person_Age,Delivery_person_Ratings,Order_Date,Weatherconditions,Road_traffic_density,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Distance_km,Is_Weekend,Prep_Time_min
27,4.9,2022-03-30,Stormy,3,Snack ,scooter,0,0,Urban,16,4.657952854119435,0,5.0
35,4.6,2022-04-02,Sandstorms,0,Meal ,motorcycle,0,0,Metropolitian,26,19.890514223034963,1,5.0
39,4.8,2022-04-01,Sunny,0,Drinks ,scooter,1,0,Metropolitian,13,3.1089255711547725,0,15.0
23,4.6,2022-03-25,Fog,0,Buffet ,motorcycle,1,0,Metropolitian,23,19.660943947619934,0,10.0
39,4.2,2022-03-24,Windy,0,Snack ,motorcycle,1,0,Metropolitian,31,3.108902629159348,0,10.0
26,4.8,2022-04-03,Stormy,3,Buffet ,scooter,0,0,Metropolitian,24,7.790426271963797,1,10.0
24,4.6,2022-03-20,Windy,1,Buffet ,motorcycle,0,0,Metropolitian,27,16.830914549955864,1,10.0
24,4.9,2022-03-15,Stormy,3,Snack ,scooter,1,0,Metropolitian,28,4.537513326842717,0,10.0
38,4.8,2022-03-15,Stormy,1,Meal ,motorcycle,1,0,Metropolitian,28,9.348112475389563,0,15.0
20,5.0,2022-03-27,Cloudy,1,Buffet ,motorcycle,1,0,Metropolitian,28,17.073813051007523,1,15.0
29,4.7,2022-03-15,Cloudy,3,Buffet ,motorcycle,1,0,Metropolitian,30,7.66095172081025,0,15.0
28,4.9,2022-03-04,Sandstorms,3,Snack ,motorcycle,1,0,Urban,20,10.71321076429732,0,5.0
22,4.7,2022-03-31,Sunny,0,Meal ,motorcycle,1,0,Urban,26,19.36321160672078,0,10.0
25,4.5,2022-04-04,Fog,0,Snack ,scooter,1,0,Urban,27,13.583267699065033,0,10.0
22,4.7,2022-02-16,Sunny,0,Drinks ,motorcycle,0,0,Metropolitian,27,13.481361962000898,0,10.0
34,4.9,2022-02-12,Fog,3,Snack ,motorcycle,0,1,Metropolitian,52,16.6486646134817,1,5.0
30,4.6,2022-03-31,Fog,3,Drinks ,electric_scooter,2,0,Metropolitian,43,19.3626986679347,0,10.0
28,4.5,2022-03-17,Cloudy,1,Buffet ,scooter,1,0,Metropolitian,14,7.562982485200133,0,10.0
34,4.6,2022-03-01,Sunny,3,Snack ,motorcycle,1,0,Metropolitian,19,8.93786088183146,0,15.0
37,5.0,2022-03-08,Sandstorms,0,Buffet ,scooter,1,0,Metropolitian,17,13.973207156405252,0,5.0
38,4.5,2022-04-03,Sunny,1,Meal ,electric_scooter,1,0,Metropolitian,20,6.050103074349793,1,15.0
37,4.8,2022-03-18,Windy,0,Meal ,scooter,0,0,Urban,18,20.206901465513607,0,5.0
33,4.9,2022-03-21,Sandstorms,1,Buffet ,scooter,1,0,Metropolitian,28,6.147215320061788,0,5.0
38,4.1,2022-03-20,Windy,3,Snack ,motorcycle,1,0,Metropolitian,35,17.09838855662463,1,5.0
20,4.6,2022-04-04,Sunny,3,Snack ,motorcycle,1,0,Metropolitian,17,13.612594236925654,0,5.0
25,4.7,2022-03-10,Stormy,1,Buffet ,motorcycle,1,0,Metropolitian,29,16.85256546543028,0,5.0
37,4.7,2022-03-31,Sunny,1,Buffet ,motorcycle,1,0,Urban,30,19.660674820590273,0,10.0
28,4.4,2022-03-07,Fog,3,Drinks ,electric_scooter,1,0,Metropolitian,34,9.175193844437826,0,10.0
33,4.9,2022-03-05,Sunny,0,Meal ,motorcycle,1,0,Metropolitian,19,9.326561838121483,1,10.0
26,4.9,2022-02-16,Fog,3,Drinks ,motorcycle,2,0,Urban,43,19.34391143623222,0,5.0
38,4.2,2022-03-08,Windy,3,Snack ,electric_scooter,2,0,Metropolitian,41,16.851045489710874,0,5.0
24,4.7,2022-04-01,Sunny,1,Meal ,motorcycle,1,0,Metropolitian,22,4.587794632025183,0,10.0
24,5.0,2022-03-09,Sunny,0,Drinks ,electric_scooter,0,0,Metropolitian,22,9.315035594044879,0,15.0
35,4.8,2022-03-29,Stormy,0,Drinks ,motorcycle,1,0,Metropolitian,28,20.18081128090421,0,5.0
23,4.7,2022-02-18,Sunny,0,Buffet ,scooter,1,0,Metropolitian,26,20.885944899482762,0,10.0
34,4.6,2022-03-02,Cloudy,0,Snack ,scooter,1,0,Metropolitian,29,12.43525673518922,0,15.0
36,4.7,2022-03-06,Cloudy,1,Snack ,scooter,1,0,Metropolitian,35,10.564987742503256,1,15.0
26,4.8,2022-03-23,Windy,3,Meal ,scooter,0,0,Metropolitian,21,10.562878909252845,0,10.0
25,4.5,2022-04-01,Windy,1,Drinks ,scooter,1,0,Metropolitian,24,9.17813837505589,0,10.0
21,4.8,2022-03-02,Cloudy,1,Drinks ,motorcycle,0,0,Metropolitian,32,13.681590426854767,0,10.0
33,4.4,2022-03-21,Fog,3,Drinks ,scooter,1,0,Metropolitian,36,7.601066543768378,0,10.0
28,4.9,2022-03-29,Stormy,0,Buffet ,motorcycle,0,0,Metropolitian,18,12.29361121840287,0,15.0
29,4.8,2022-03-24,Sunny,0,Snack ,motorcycle,1,0,Metropolitian,16,1.5545020843140127,0,5.0
29,4.8,2022-04-05,Sandstorms,1,Buffet ,motorcycle,1,0,Metropolitian,22,6.210061176100267,0,10.0
31,4.3,2022-03-05,Stormy,0,Meal ,motorcycle,1,0,Metropolitian,29,3.1053699758611546,1,10.0
25,4.9,2022-03-10,Stormy,0,Buffet ,motorcycle,1,0,Urban,19,11.917101549462794,0,5.0
39,4.7,2022-04-05,Sandstorms,3,Drinks ,scooter,1,0,Metropolitian,27,7.6470478692714,0,10.0
32,4.4,2022-03-27,Cloudy,0,Snack ,motorcycle,0,0,Metropolitian,39,12.418480328292787,1,5.0
36,4.5,2022-04-06,Windy,0,Drinks ,motorcycle,1,0,Metropolitian,27,12.257619701209578,0,5.0
24,4.6,2022-03-09,Sandstorms,3,Drinks ,motorcycle,1,0,Metropolitian,29,9.055848504226429,0,5.0
25,4.8,2022-03-20,Windy,3,Snack ,motorcycle,1,0,Metropolitian,22,12.419794286435744,1,15.0
31,4.6,2022-03-18,Stormy,3,Snack ,motorcycle,0,0,Metropolitian,30,13.681378564007167,0,10.0
36,4.9,2022-03-09,Fog,1,Meal ,scooter,1,0,Metropolitian,19,7.562364213495008,0,5.0
31,4.7,2022-04-06,Sandstorms,0,Buffet ,motorcycle,1,0,Metropolitian,29,12.074255310176673,0,10.0
31,4.9,2022-02-16,Stormy,1,Snack ,scooter,1,0,Urban,23,16.982190294886447,0,15.0
22,4.6,2022-02-12,Windy,1,Snack ,motorcycle,0,0,Metropolitian,34,14.04560608367233,1,10.0
20,4.8,2022-04-03,Windy,0,Snack ,motorcycle,1,0,Metropolitian,15,3.1092107394969077,1,10.0
39,4.4,2022-03-18,Sandstorms,3,Drinks ,motorcycle,0,0,Metropolitian,41,19.660943947619934,0,10.0
29,5.0,2022-03-20,Cloudy,1,Drinks ,scooter,1,0,Metropolitian,32,10.880935113345313,1,10.0
21,4.5,2022-04-04,Fog,1,Buffet ,motorcycle,1,0,Metropolitian,36,12.23475004893086,0,5.0
36,4.3,2022-03-10,Sandstorms,3,Buffet ,motorcycle,1,0,Metropolitian,51,19.61916749330441,0,10.0
30,4.1,2022-03-09,Sandstorms,2,Meal ,motorcycle,1,0,Metropolitian,37,1.4898452333109367,0,10.0
23,4.8,2022-03-15,Sandstorms,2,Buffet ,motorcycle,1,0,Metropolitian,29,6.232380002107721,0,5.0
32,4.6,2022-04-04,Sunny,0,Drinks ,scooter,0,0,Metropolitian,18,12.234822044206023,0,15.0
28,4.3,2022-03-16,Cloudy,1,Drinks ,motorcycle,1,0,Metropolitian,32,16.851045489710874,0,15.0
20,4.5,2022-03-31,Sunny,1,Drinks ,motorcycle,1,0,Metropolitian,22,20.85154468962371,0,15.0
36,4.9,2022-02-12,Fog,1,Buffet ,motorcycle,0,0,Urban,37,11.719815091955757,1,5.0
36,5.0,2022-04-03,Fog,0,Meal ,motorcycle,0,0,Metropolitian,19,1.5127140854704322,1,15.0
26,4.7,2022-03-13,Stormy,2,Meal ,scooter,1,0,Metropolitian,20,1.5127140854704322,1,10.0
39,4.8,2022-03-02,Sunny,1,Meal ,motorcycle,0,0,Metropolitian,19,13.611337814321281,0,5.0
34,4.4,2022-02-16,Windy,3,Meal ,scooter,1,0,Metropolitian,35,16.64561685913441,0,5.0
27,4.7,2022-03-04,Sunny,3,Drinks ,scooter,1,0,Metropolitian,12,16.90381483815878,0,15.0
29,4.7,2022-03-01,Fog,1,Drinks ,electric_scooter,1,0,Metropolitian,15,6.118471180690497,0,15.0
27,4.2,2022-04-03,Cloudy,2,Snack ,motorcycle,0,0,Metropolitian,33,6.127848457033505,1,10.0
28,4.9,2022-03-26,Fog,1,Snack ,scooter,0,0,Urban,14,7.5456323538790695,1,15.0
22,4.9,2022-03-08,Windy,3,Buffet ,motorcycle,0,0,Urban,27,17.137487720369517,0,10.0
22,4.9,2022-03-06,Stormy,1,Meal ,scooter,0,0,Metropolitian,15,14.022268860182423,1,10.0
27,4.8,2022-03-20,Sunny,3,Buffet ,motorcycle,1,0,Metropolitian,20,13.990536544120216,1,5.0
23,4.8,2022-03-03,Sandstorms,1,Meal ,motorcycle,1,0,Metropolitian,28,6.037990253487766,0,10.0
35,4.0,2022-04-04,Windy,1,Buffet ,motorcycle,1,0,Metropolitian,40,16.38508523506451,0,5.0
36,4.8,2022-03-06,Stormy,3,Buffet ,motorcycle,3,0,Metropolitian,54,10.71321076429732,1,15.0
31,4.6,2022-04-02,Sunny,3,Buffet ,motorcycle,1,0,Metropolitian,38,11.916606438888204,1,5.0
38,4.7,2022-04-03,Sunny,2,Meal ,motorcycle,1,0,Metropolitian,23,6.218030984114243,1,10.0
26,4.8,2022-04-03,Sunny,1,Meal ,motorcycle,0,0,Metropolitian,17,7.546781220484458,1,15.0
27,4.7,2022-03-06,Fog,3,Buffet ,motorcycle,0,0,Metropolitian,36,12.243495934752104,1,5.0
34,4.3,2022-03-24,Fog,2,Buffet ,motorcycle,0,0,Metropolitian,39,6.218153086065015,0,10.0
38,4.5,2022-03-19,Sunny,0,Drinks ,motorcycle,1,0,Urban,24,4.46931202175492,1,10.0
26,4.9,2022-03-08,Windy,3,Snack ,scooter,1,0,Urban,18,16.824549100074805,0,10.0
29,4.7,2022-03-19,Sandstorms,0,Meal ,motorcycle,1,0,Urban,11,3.108983787513406,1,9.978688077714173
21,4.6,2022-03-24,Sunny,3,Drinks ,motorcycle,1,0,Metropolitian,12,9.220397882984718,0,10.0
29,4.7,2022-02-13,Cloudy,2,Snack ,motorcycle,1,0,Metropolitian,29,5.9529046136306,1,5.0
36,5.0,2022-03-01,Windy,0,Drinks ,scooter,0,0,Metropolitian,25,3.0250984842245745,0,15.0
38,4.7,2022-03-27,Stormy,1,Snack ,motorcycle,1,0,Metropolitian,46,10.906257371570659,1,5.0
34,4.1,2022-03-07,Sandstorms,0,Snack ,motorcycle,0,0,Metropolitian,25,1.5544772821910615,0,10.0
27,4.2,2022-03-10,Windy,3,Meal ,motorcycle,1,0,Metropolitian,39,16.384900933459228,0,15.0
36,4.4,2022-04-02,Stormy,1,Drinks ,motorcycle,1,0,Metropolitian,37,10.428148593687968,1,10.0
27,4.8,2022-02-15,Cloudy,2,Drinks ,scooter,1,0,Urban,25,2.9304352372370155,0,10.0
29,4.7,2022-03-19,Stormy,1,Snack ,motorcycle,1,0,Metropolitian,20,7.449051156906713,1,5.0
21,4.5,2022-03-06,Sandstorms,1,Meal ,electric_scooter,0,0,Metropolitian,28,10.881731319465791,1,10.0
36,4.3,2022-03-18,Fog,1,Snack ,scooter,1,0,Metropolitian,35,17.09752492719776,0,10.0
27,5.0,2022-04-05,Cloudy,3,Snack ,motorcycle,0,0,Urban,24,9.315745361545886,0,10.0
29,4.6,2022-03-13,Fog,1,Drinks ,motorcycle,1,0,Metropolitian,25,6.210607623190057,1,10.0
33,5.0,2022-03-01,Sandstorms,2,Snack ,scooter,1,0,Metropolitian,33,1.5525704156536744,0,5.0
21,4.8,2022-04-05,Cloudy,0,Snack ,motorcycle,1,0,Metropolitian,14,9.326360257118816,0,5.0
38,4.7,2022-03-09,Cloudy,0,Drinks ,motorcycle,1,0,Metropolitian,16,3.10533227339685,0,10.0
31,3.9,2022-03-06,Sandstorms,3,Snack ,motorcycle,0,0,Metropolitian,38,12.292622739442963,1,5.0
39,4.2,2022-03-12,Sandstorms,1,Meal ,motorcycle,1,0,Metropolitian,43,10.42999110860193,1,15.0
32,4.9,2022-03-16,Stormy,1,Meal ,scooter,1,0,Metropolitian,27,19.760907746586085,0,10.0
28,4.7,2022-03-17,Sandstorms,3,Drinks ,electric_scooter,1,0,Metropolitian,20,9.17785559642758,0,15.0
30,4.6,2022-03-10,Sandstorms,3,Buffet ,motorcycle,2,0,Urban,44,20.17900385808542,0,10.0
29,5.0,2022-03-18,Fog,3,Drinks ,motorcycle,1,1,Metropolitian,42,10.866277692518308,0,5.0
24,4.5,2022-03-31,Cloudy,0,Drinks ,motorcycle,0,0,Metropolitian,21,10.70546847853061,0,5.0
32,4.1,2022-03-15,Windy,0,Meal ,motorcycle,1,0,Metropolitian,33,3.11620371432348,0,10.0
26,4.8,2022-03-15,Fog,0,Drinks ,scooter,0,0,Urban,13,3.064267071068136,0,5.0
31,4.7,2022-02-14,Sunny,0,Snack ,motorcycle,1,0,Metropolitian,28,12.485077941758162,0,10.0
37,3.5,2022-02-18,Sandstorms,3,Buffet ,scooter,0,0,Urban,40,16.114084227696686,0,5.0
24,4.9,2022-03-05,Windy,0,Buffet ,scooter,0,0,Metropolitian,17,1.520431947999248,1,15.0
28,4.7,2022-03-02,Stormy,1,Meal ,motorcycle,1,0,Metropolitian,20,10.642283429605715,0,15.0
36,4.4,2022-04-06,Cloudy,3,Buffet ,scooter,0,0,Urban,35,12.4179077297463,0,5.0
27,4.4,2022-04-04,Sandstorms,1,Meal ,motorcycle,1,0,Metropolitian,37,19.88997830374344,0,10.0
36,3.6,2022-03-27,Stormy,1,Buffet ,scooter,0,0,Urban,33,10.642283429605715,1,5.0
20,4.0,2022-03-15,Stormy,0,Buffet ,motorcycle,1,0,Metropolitian,22,3.029512751162419,0,10.0
36,4.7,2022-03-09,Fog,3,Snack ,motorcycle,1,0,Metropolitian,29,9.056004306816446,0,10.0
25,4.2,2022-03-08,Windy,1,Drinks ,motorcycle,1,0,Urban,36,19.362580183465894,0,15.0
28,4.1,2022-03-25,Cloudy,3,Meal ,motorcycle,1,1,Metropolitian,43,10.426910834184746,0,5.0
29,4.9,2022-02-13,Sandstorms,2,Buffet ,motorcycle,0,0,Urban,14,1.498149229702275,1,15.0
26,5.0,2022-03-08,Cloudy,3,Meal ,motorcycle,2,0,Urban,37,16.660097204546265,0,10.0
37,4.7,2022-04-05,Sunny,3,Drinks ,motorcycle,1,0,Metropolitian,23,9.176379825815138,0,10.0
33,4.9,2022-03-24,Sandstorms,1,Meal ,motorcycle,0,0,Metropolitian,35,4.5279972125744,0,5.0
25,4.6,2022-04-03,Sandstorms,0,Drinks ,motorcycle,0,0,Metropolitian,15,3.1162228846223834,1,5.0
38,5.0,2022-03-07,Stormy,3,Drinks ,motorcycle,1,0,Urban,34,4.588360239493078,0,5.0
36,4.8,2022-03-30,Sunny,3,Meal ,motorcycle,0,0,Metropolitian,22,7.573470125639189,0,10.0
31,4.4,2022-03-27,Windy,3,Buffet ,scooter,1,1,Metropolitian,43,17.098467518755893,1,5.0
20,4.6,2022-03-01,Stormy,3,Drinks ,motorcycle,1,0,Metropolitian,18,7.763607607839511,0,5.0
39,4.2,2022-02-13,Stormy,0,Snack ,motorcycle,1,0,Metropolitian,30,1.5135725235917652,1,10.0
38,4.1,2022-04-05,Stormy,0,Drinks ,motorcycle,1,0,Metropolitian,31,4.663566689152146,0,15.0
37,4.7,2022-03-03,Fog,0,Drinks ,motorcycle,0,0,Metropolitian,19,1.5092307910796248,0,15.0
29,4.5,2022-03-24,Stormy,3,Meal ,scooter,1,0,Metropolitian,20,9.315028811002955,0,10.0
32,5.0,2022-03-09,Sunny,1,Snack ,motorcycle,0,0,Urban,26,6.209250269756872,0,10.0
33,4.9,2022-03-06,Stormy,0,Meal ,motorcycle,1,0,Metropolitian,28,19.87743959766233,1,5.0
21,4.8,2022-03-13,Sandstorms,3,Drinks ,scooter,0,0,Urban,28,7.790401360105752,1,15.0
22,4.9,2022-03-25,Windy,3,Meal ,motorcycle,1,0,Urban,18,12.257619701209578,0,10.0
39,4.5,2022-03-03,Fog,3,Drinks ,electric_scooter,1,0,Metropolitian,28,4.560975023660999,0,15.0
31,4.8,2022-03-03,Windy,3,Snack ,motorcycle,0,0,Metropolitian,25,7.564859910416516,0,5.0
21,4.7,2022-04-04,Fog,3,Drinks ,scooter,1,0,Metropolitian,42,12.41985066025277,0,10.0
29,4.8,2022-03-24,Sandstorms,2,Meal ,motorcycle,0,0,Metropolitian,27,3.01871690507141,0,10.0
28,4.7,2022-02-16,Windy,1,Meal ,motorcycle,1,0,Metropolitian,26,19.34361063214718,0,10.0
27,4.9,2022-03-16,Stormy,0,Buffet ,motorcycle,1,0,Metropolitian,20,16.384467035863942,0,5.0
20,4.8,2022-03-31,Fog,3,Meal ,motorcycle,2,0,Urban,37,16.38598063528554,0,15.0
20,5.0,2022-02-17,Cloudy,0,Meal ,motorcycle,1,0,Metropolitian,15,1.5606630381436277,0,15.0
29,5.0,2022-03-21,Sunny,0,Drinks ,motorcycle,1,0,Urban,18,1.5545816630911855,0,15.0
28,5.0,2022-03-12,Fog,1,Meal ,scooter,0,0,Metropolitian,30,10.588906536688087,1,15.0
39,4.6,2022-03-26,Windy,2,Snack ,scooter,1,0,Metropolitian,32,1.5322015943257514,1,15.0
36,5.0,2022-03-05,Sunny,0,Buffet ,scooter,0,0,Metropolitian,12,3.0294405603131453,1,10.0
25,4.6,2022-04-01,Fog,0,Meal ,scooter,0,0,Urban,19,4.66365822992179,0,10.0
23,4.9,2022-03-26,Fog,0,Drinks ,scooter,1,0,Urban,19,3.064002956584147,1,5.0
38,4.6,2022-03-02,Stormy,1,Meal ,electric_scooter,1,0,Metropolitian,23,13.40635545530559,0,15.0
37,4.9,2022-03-01,Sandstorms,0,Drinks ,scooter,0,0,Metropolitian,27,3.0251492856775037,0,15.0
32,4.8,2022-03-31,Sunny,3,Buffet ,scooter,1,0,Metropolitian,15,12.16161548161981,0,5.0
36,4.7,2022-03-17,Windy,1,Buffet ,motorcycle,1,0,Metropolitian,26,6.036610249816451,0,5.0
26,4.8,2022-03-26,Cloudy,0,Meal ,motorcycle,0,0,Metropolitian,11,9.315028811002955,1,15.0
20,4.3,2022-03-01,Sandstorms,2,Drinks ,motorcycle,0,0,Metropolitian,31,3.105131477545897,0,10.0
26,4.9,2022-04-02,Sandstorms,3,Snack ,electric_scooter,1,0,Metropolitian,19,19.618968653878262,1,5.0
33,4.5,2022-02-14,Stormy,3,Meal ,scooter,1,0,Metropolitian,40,11.748234358739852,0,15.0
25,4.7,2022-03-01,Cloudy,1,Buffet ,scooter,1,0,Metropolitian,18,9.076358225887674,0,10.0
32,4.6,2022-02-17,Windy,1,Drinks ,motorcycle,0,0,Metropolitian,26,5.952960450572515,0,5.0
35,4.9,2022-03-10,Sandstorms,3,Drinks ,scooter,1,0,Metropolitian,28,12.293569688294703,0,10.0
36,4.7,2022-02-15,Cloudy,1,Buffet ,scooter,1,0,Metropolitian,16,7.80255476855983,0,5.0
39,4.3,2022-03-05,Stormy,0,Meal ,motorcycle,1,0,Metropolitian,33,3.0733972976360437,1,10.0
36,4.4,2022-04-05,Cloudy,3,Drinks ,scooter,2,0,Metropolitian,39,9.314044064891696,0,5.0
25,4.9,2022-03-10,Fog,0,Drinks ,electric_scooter,0,0,Metropolitian,25,12.29343378697411,0,15.0
36,4.7,2022-03-04,Sandstorms,1,Drinks ,scooter,0,0,Metropolitian,26,16.635820545592292,0,5.0
23,4.8,2022-03-19,Sunny,0,Snack ,scooter,1,0,Urban,15,9.121425981981247,1,15.0
20,4.8,2022-02-17,Stormy,3,Buffet ,scooter,1,0,Metropolitian,28,9.157664297604244,0,15.0
29,4.7,2022-03-08,NaN,0,Buffet ,motorcycle,1,0,Metropolitian,16,13.61244755449679,0,9.978688077714173
26,4.7,2022-03-12,Stormy,0,Snack ,scooter,0,0,Metropolitian,12,10.867366120252033,1,15.0
23,4.9,2022-02-16,Stormy,1,Buffet ,motorcycle,1,0,Metropolitian,26,16.41281017631183,0,15.0
27,5.0,2022-02-13,Stormy,1,Drinks ,motorcycle,1,0,Urban,17,6.2427530270295275,1,15.0
33,4.8,2022-04-05,Fog,1,Snack ,scooter,0,0,Metropolitian,16,4.588360239493078,0,10.0
34,4.7,2022-03-28,Fog,0,Snack ,scooter,0,0,Urban,15,9.087965501261484,0,10.0
20,4.7,2022-03-06,Sandstorms,1,Snack ,motorcycle,0,0,Metropolitian,29,13.970122998261997,1,15.0
39,4.9,2022-02-18,Sunny,1,Meal ,motorcycle,2,0,Metropolitian,39,11.719667572431094,0,5.0
31,4.1,2022-03-29,Sunny,3,Buffet ,motorcycle,2,0,Metropolitian,34,12.419803337139525,0,5.0
30,4.4,2022-04-06,Fog,0,Meal ,motorcycle,2,0,Metropolitian,39,12.161605446010208,0,5.0
20,4.6,2022-03-30,Cloudy,0,Buffet ,motorcycle,0,0,Urban,10,7.562982485200133,0,15.0
30,4.5,2022-03-30,Stormy,0,Meal ,electric_scooter,1,0,Metropolitian,22,1.5544772821910615,0,10.0
37,4.7,2022-03-15,Sandstorms,1,Meal ,motorcycle,0,0,Metropolitian,30,6.218076509100711,0,15.0
26,4.9,2022-03-15,Sunny,0,Buffet ,scooter,0,0,Metropolitian,24,3.0644857806760535,0,10.0
27,4.6,2022-03-13,Fog,2,Snack ,motorcycle,1,0,Metropolitian,27,6.208803959900089,1,5.0
28,4.7,2022-03-30,Fog,1,Snack ,motorcycle,1,0,Metropolitian,12,7.683765443180289,0,5.0
23,4.5,2022-03-25,Windy,0,Buffet ,motorcycle,0,0,Urban,13,16.902909983695867,0,5.0
33,4.6,2022-03-29,Sandstorms,3,Snack ,motorcycle,2,0,Metropolitian,47,13.830779932927063,0,5.0
25,4.3,2022-02-12,Windy,1,Drinks ,motorcycle,2,0,Metropolitian,33,17.16536125639379,1,5.0
39,4.5,2022-03-21,Sandstorms,1,Buffet ,motorcycle,1,0,Metropolitian,29,8.938097379311301,0,15.0
25,4.7,2022-03-03,Sunny,1,Meal ,electric_scooter,1,0,Metropolitian,14,4.4691938252042425,0,5.0
36,4.3,2022-04-04,Windy,3,Meal ,scooter,1,0,Metropolitian,31,12.243495934752104,0,15.0
31,4.9,2022-03-20,Sunny,3,Drinks ,scooter,0,0,Metropolitian,21,20.206804295781904,1,5.0
22,4.9,2022-04-05,Fog,1,Buffet ,motorcycle,0,0,Metropolitian,16,4.657528074267875,0,15.0
26,5.0,2022-03-21,Cloudy,3,Drinks ,motorcycle,1,0,Metropolitian,29,9.07534450196205,0,5.0
39,4.9,2022-03-27,Windy,0,Meal ,motorcycle,1,0,Metropolitian,27,12.100079055614344,1,5.0
38,4.6,2022-02-17,Windy,0,Meal ,scooter,1,0,Urban,25,1.4923329756047932,0,5.0
37,4.2,2022-02-14,Cloudy,3,Meal ,scooter,0,0,Metropolitian,39,10.59530903675157,0,15.0
23,4.8,2022-03-05,Stormy,1,Meal ,electric_scooter,1,0,Metropolitian,21,9.313300003113902,1,5.0
33,4.6,2022-03-04,Cloudy,3,Drinks ,motorcycle,2,0,Metropolitian,41,20.853653606522474,0,15.0
39,4.6,2022-03-21,Sandstorms,0,Snack ,motorcycle,1,0,Metropolitian,28,1.5092307910796248,0,10.0
33,4.9,2022-03-07,Cloudy,2,Buffet ,electric_scooter,1,0,Metropolitian,28,3.105091096509636,0,10.0
22,2.7,2022-03-16,Sunny,0,Buffet ,motorcycle,1,0,Metropolitian,32,13.58308621493501,0,5.0
38,4.6,2022-04-03,Sandstorms,3,Meal ,scooter,1,0,Metropolitian,27,9.327055824816654,1,5.0
21,4.5,2022-03-08,Windy,0,Snack ,electric_scooter,1,0,Metropolitian,18,13.82977049957229,0,5.0
24,4.8,2022-02-16,Sunny,3,Meal ,motorcycle,0,0,Metropolitian,23,19.04258551569521,0,5.0
21,4.8,2022-03-07,Fog,0,Meal ,motorcycle,1,0,Metropolitian,19,1.509460397835505,0,10.0
38,4.0,2022-04-01,Sandstorms,0,Snack ,motorcycle,0,0,Metropolitian,30,1.5524171512659315,0,5.0
29,4.7,2022-03-26,Sunny,0,Meal ,scooter,1,0,Urban,12,3.1055339788849823,1,9.978688077714173
32,4.7,2022-04-03,Cloudy,0,Buffet ,scooter,0,0,Metropolitian,17,7.647092834675519,1,5.0
29,4.7,2022-04-02,Windy,3,Drinks ,motorcycle,1,0,Metropolitian,27,12.11684826095673,1,9.978688077714173
24,4.6,2022-03-03,Stormy,0,Drinks ,scooter,1,0,Urban,11,1.5581369822072066,0,15.0
32,4.6,2022-02-18,Cloudy,3,Snack ,scooter,1,0,Urban,46,19.471345836350395,0,5.0
34,4.8,2022-02-13,Windy,1,Drinks ,scooter,1,0,Metropolitian,29,9.26469640391466,1,10.0
27,4.7,2022-03-21,Cloudy,3,Buffet ,scooter,1,0,Metropolitian,25,7.573470125639189,0,15.0
29,4.6,2022-03-06,Windy,0,Snack ,electric_scooter,1,0,Metropolitian,16,16.660097204546265,1,5.0
35,3.7,2022-03-14,Windy,3,Drinks ,scooter,1,0,Urban,43,10.64192551943122,0,15.0
39,4.6,2022-03-21,Cloudy,1,Drinks ,scooter,1,0,Metropolitian,16,6.146764727341459,0,15.0
39,4.7,2022-03-14,Sunny,3,Drinks ,motorcycle,1,0,Metropolitian,30,10.428102699087153,0,15.0
21,4.8,2022-03-01,Cloudy,3,Snack ,scooter,1,0,Metropolitian,24,7.6495063183287915,0,15.0
28,5.0,2022-02-17,Sandstorms,3,Buffet ,motorcycle,0,0,Metropolitian,18,7.461394236453525,0,10.0
29,4.7,2022-03-11,Sandstorms,2,Buffet ,motorcycle,0,0,Metropolitian,38,6.058853851669116,0,9.978688077714173
25,4.6,2022-03-05,Windy,2,Meal ,scooter,1,0,Urban,20,6.128501214162246,1,5.0
31,5.0,2022-03-28,Sunny,0,Buffet ,scooter,1,0,Metropolitian,14,9.07462863182012,0,15.0
25,4.6,2022-03-14,Stormy,3,Buffet ,motorcycle,1,0,Urban,22,13.762097103297643,0,10.0
24,4.4,2022-03-25,Stormy,3,Snack ,motorcycle,1,0,Metropolitian,36,16.384324359677578,0,15.0
24,4.6,2022-03-30,Fog,1,Drinks ,scooter,1,0,Metropolitian,19,7.762394296687464,0,10.0
34,4.8,2022-02-13,Sunny,2,Buffet ,scooter,1,0,Metropolitian,20,6.054030177982856,1,10.0
22,4.9,2022-03-01,Stormy,0,Buffet ,motorcycle,1,0,Urban,17,3.064398872055142,0,5.0
21,5.0,2022-03-17,Cloudy,3,Meal ,scooter,1,0,Metropolitian,29,7.546817179242812,0,10.0
27,4.9,2022-03-16,Fog,3,Drinks ,motorcycle,2,0,Urban,42,12.074224380435524,0,10.0
32,4.6,2022-03-21,Windy,3,Snack ,motorcycle,1,0,Metropolitian,30,7.66074883742589,0,15.0
26,4.8,2022-03-03,Stormy,1,Meal ,motorcycle,0,0,Urban,15,7.448937379729502,0,5.0
30,4.4,2022-02-14,Windy,1,Meal ,scooter,1,0,Metropolitian,36,11.719300940116039,0,5.0
22,4.6,2022-02-13,Sandstorms,0,Snack ,scooter,0,0,Metropolitian,13,1.5441981810254255,1,5.0
32,4.2,2022-03-24,Cloudy,2,Drinks ,motorcycle,1,0,Metropolitian,33,1.554619810773694,0,5.0
